001	19.496
002	34.234
003	20.249
004	06.477
005	34.457
006	20.567
007	13.564
008	25.041
009	01.091
010	03.777
011	37.522
012	00.964
013	04.889
014	17.487
015	22.424
016	21.484
017	07.815
018	12.139
019	37.544
020	07.789
021	01.798
022	35.717
023	07.305
024	11.143
025	03.671
026	36.891
027	09.505
028	33.626
029	03.474
030	24.831
031	37.844
032	02.593
033	39.020
034	22.447
035	17.591
036	21.101
037	11.827
038	23.616
039	11.104
040	00.977
041	03.025
042	10.004
043	18.997
044	20.865
045	12.556
046	39.347
047	13.111
048	38.494
049	30.955
050	04.639
051	29.039
052	04.596
053	00.257
054	02.423
055	18.820
056	15.277
057	09.009
058	18.454
059	38.506
060	20.359
061	36.131
062	00.260
063	20.656
064	17.074
065	29.324
066	18.697
067	18.428
068	01.706
069	35.950
070	04.356
071	05.780
072	26.133
073	17.811
074	39.743
075	37.391
076	31.948
077	35.933
078	34.420
079	12.260
080	31.696
081	07.491
082	07.853
083	06.581
084	34.975
085	14.195
086	33.487
087	24.269
088	36.516
089	19.964
090	37.617
091	17.698
092	34.068
093	35.417
094	17.914
095	36.498
096	25.796
097	07.698
098	08.986
099	08.897
100	10.070
101	16.398
102	36.173
103	27.923
104	14.955
105	39.761
106	03.792
107	23.915
108	00.348
109	20.151
110	00.335
111	35.084
112	22.641
113	03.682
114	30.681
115	19.548
116	09.952
117	36.179
118	24.161
119	05.035
120	25.373
121	26.075
122	37.341
123	26.616
124	36.354
125	14.617
126	31.706
127	38.127
128	00.245
129	24.697
130	18.947
131	39.590
132	39.206
133	11.869
134	10.335
135	00.760
136	12.078
137	14.586
138	01.734
139	20.028
140	16.497
141	35.412
142	12.064
143	18.293
144	31.436
145	00.946
146	10.582
147	08.976
148	38.525
149	25.421
150	17.130
151	08.231
152	19.911
153	21.419
154	19.543
155	33.495
156	21.096
157	20.861
158	23.695
159	23.876
160	29.082
161	30.421
162	14.202
163	22.470
164	29.346
165	07.722
166	17.593
167	28.579
168	29.551
169	08.179
170	24.788
171	36.849
172	33.595
173	37.032
174	06.027
175	10.764
176	36.474
177	07.142
178	38.925
179	09.479
180	08.648
181	10.315
182	29.110
183	39.861
184	27.973
185	18.403
186	32.954
187	39.690
188	37.936
189	20.159
190	33.183
191	33.328
192	02.862
193	30.811
194	10.708
195	17.780
196	13.908
197	23.523
198	19.782
199	14.893
200	14.066
201	25.408
202	28.658
203	04.569
204	16.091
205	35.474
206	14.188
207	14.201
208	24.155
209	17.864
210	36.343
211	01.160
212	18.204
213	00.981
214	07.456
215	07.989
216	39.405
217	31.553
218	10.969
219	34.083
220	25.749
221	32.439
222	35.825
223	32.976
224	28.766
225	13.936
226	35.110
227	10.960
228	35.482
229	30.577
230	11.421
231	10.606
232	24.180
233	38.903
234	16.391
235	11.867
236	18.159
237	36.392
238	08.161
239	33.801
240	08.621
241	27.728
242	38.083
243	11.525
244	15.980
245	31.796
246	36.754
247	35.897
248	08.284
249	31.301
