001	110.2
002	072.2
003	083.1
004	095.4
005	085.7
006	124.5
007	079.2
008	088.9
009	079.9
010	110.0
011	094.7
012	102.7
013	101.1
014	059.4
015	108.0
016	087.3
017	114.9
018	037.7
019	131.2
020	142.7
021	093.1
022	110.6
023	092.4
024	076.1
025	096.7
026	106.1
027	089.3
028	099.0
029	117.8
030	106.3
031	103.2
032	091.9
033	083.9
034	120.0
035	091.3
036	127.6
037	105.5
038	120.5
039	104.9
040	075.5
041	102.3
042	090.7
043	085.1
044	097.2
045	106.6
046	075.9
047	126.8
048	148.5
049	093.0
050	050.1
051	068.5
052	130.4
053	083.9
054	103.9
055	072.3
056	110.6
057	100.9
058	094.2
059	105.8
060	082.4
061	106.7
062	133.6
063	062.6
064	063.0
065	109.4
066	066.6
067	069.2
068	101.6
069	133.4
070	093.0
071	112.2
072	159.4
073	125.1
074	081.6
075	119.5
076	092.2
077	115.2
078	100.1
079	122.5
080	094.1
081	103.3
082	118.7
083	112.0
084	134.5
085	121.2
086	087.8
087	139.7
088	107.4
089	056.6
090	116.5
091	108.7
092	081.1
093	053.9
094	077.3
095	075.4
096	117.8
097	088.7
098	089.8
099	095.8
100	095.3
101	109.7
102	126.4
103	133.7
104	114.6
105	110.2
106	110.2
107	101.0
108	079.8
109	103.9
110	109.0
111	122.5
112	103.4
113	083.2
114	087.9
115	103.6
116	057.9
117	052.1
118	081.6
119	111.4
120	078.4
121	079.3
122	122.3
123	086.4
124	114.6
125	112.6
126	116.6
127	129.0
128	102.4
129	087.2
130	127.7
131	063.6
132	105.3
133	135.4
134	094.2
135	127.1
136	112.5
137	106.6
138	071.0
139	092.1
140	123.7
141	107.7
142	117.4
143	155.3
144	100.7
145	133.1
146	085.9
147	114.5
148	090.6
149	102.1
150	082.9
151	084.5
152	104.7
153	113.1
154	066.1
155	095.0
156	138.5
157	079.6
158	117.5
159	092.0
160	057.2
161	062.3
162	093.4
163	074.6
164	072.8
165	077.6
166	088.9
167	095.2
168	090.4
169	130.3
170	081.3
171	083.0
172	103.7
173	069.1
174	113.5
175	063.2
176	107.1
177	090.3
178	109.7
179	093.4
180	083.6
181	119.6
182	078.7
183	124.6
184	141.5
185	103.9
186	065.7
187	069.0
188	083.0
189	135.4
190	075.2
191	105.8
192	099.9
193	039.3
194	086.7
195	079.8
196	104.1
197	099.7
198	107.8
199	117.7
200	113.6
201	088.9
202	081.9
203	110.4
204	068.1
205	100.3
206	111.3
207	110.9
208	080.7
209	117.7
210	084.3
211	095.3
212	091.8
213	104.7
214	103.8
215	082.7
216	099.7
217	141.8
218	112.5
219	066.0
220	099.8
221	099.8
222	088.5
223	111.9
224	084.1
225	105.4
226	078.1
227	080.5
228	113.0
229	098.1
230	087.0
231	105.8
232	078.0
233	077.1
234	124.3
235	120.8
236	071.2
237	101.5
238	085.3
239	107.5
240	076.3
241	146.1
242	109.7
243	102.8
244	068.1
245	056.0
246	075.3
247	087.5
248	144.2
249	081.8
250	102.6
251	092.9
252	150.9
253	113.3
254	099.3
255	113.3
256	116.2
257	112.9
258	115.8
259	086.4
260	100.6
261	111.6
262	079.0
263	073.7
264	140.7
265	070.8
266	111.4
267	083.6
268	100.8
269	116.7
270	090.2
271	074.0
272	081.8
273	076.2
274	072.5
275	100.0
276	092.4
277	101.4
278	094.6
279	100.5
280	071.0
281	111.5
282	113.3
283	112.6
284	111.1
285	102.4
286	074.4
287	110.6
288	133.9
289	123.7
290	130.2
291	119.4
292	083.1
293	086.6
294	102.3
295	080.0
296	120.5
297	083.1
298	094.8
299	118.7
300	130.7
301	100.9
302	108.5
303	106.0
304	121.7
305	092.2
306	134.6
307	073.2
308	076.5
309	110.8
310	094.5
311	112.1
312	074.4
313	087.6
314	093.8
315	140.7
316	089.3
317	129.4
318	072.2
319	082.3
320	098.7
321	074.7
322	117.9
323	093.3
324	091.0
325	096.6
326	090.4
327	072.2
328	136.0
329	140.9
330	081.7
331	092.7
332	100.6
333	060.9
334	106.0
335	122.3
336	076.0
337	137.6
338	074.6
339	155.2
340	103.6
341	148.2
342	092.4
343	103.8
344	089.3
345	091.2
346	116.9
347	083.7
348	083.3
349	117.3
350	084.1
351	093.0
352	119.3
353	092.9
354	095.1
355	087.6
356	072.7
357	090.9
358	070.0
359	109.9
360	096.2
361	103.9
362	058.7
363	130.2
364	103.9
365	085.2
366	120.7
367	116.7
368	109.1
369	153.4
370	121.1
371	094.5
372	083.0
373	093.7
374	064.4
375	062.9
376	123.1
377	137.3
378	109.0
379	092.6
380	130.8
381	117.5
382	102.7
383	144.1
384	114.7
385	099.3
386	125.0
387	133.3
388	099.6
389	138.6
390	100.7
391	103.2
392	083.0
393	089.7
394	098.2
395	125.8
396	125.3
397	114.8
398	100.4
399	100.1
400	079.1
401	081.5
402	121.3
403	065.7
404	108.2
405	073.2
406	102.9
407	084.4
408	097.7
409	072.3
410	098.4
411	104.6
412	099.3
413	117.7
414	125.6
415	125.2
416	086.5
417	120.9
418	080.2
419	103.0
420	121.1
421	109.8
422	110.0
423	121.6
424	112.6
425	104.4
426	061.2
427	111.3
428	087.9
429	101.7
430	069.1
431	113.0
432	092.9
