001	12:00:04	004.024
002	12:00:07	007.078
003	12:00:13	013.494
004	12:00:14	014.504
005	12:00:16	016.088
006	12:00:20	020.352
007	12:00:22	022.639
008	12:00:28	028.259
009	12:00:29	029.491
010	12:00:30	030.374
011	12:00:31	031.910
012	12:00:35	035.851
013	12:00:38	038.425
014	12:00:40	040.898
015	12:00:41	041.177
016	12:00:41	041.577
017	12:00:41	041.738
018	12:00:47	047.290
019	12:00:50	050.008
020	12:00:54	054.676
021	12:00:56	056.918
022	12:00:59	059.094
023	12:00:59	059.393
024	12:01:03	063.445
025	12:01:04	064.295
026	12:01:05	065.041
027	12:01:05	065.778
028	12:01:09	069.341
029	12:01:10	070.100
030	12:01:10	070.844
031	12:01:11	071.951
032	12:01:13	073.674
033	12:01:16	076.747
034	12:01:16	076.901
035	12:01:17	077.785
036	12:01:20	080.153
037	12:01:20	080.818
038	12:01:20	080.876
039	12:01:22	082.793
040	12:01:24	084.739
041	12:01:24	084.797
042	12:01:25	085.283
043	12:01:27	087.301
044	12:01:30	090.606
045	12:01:36	096.260
046	12:01:40	100.994
047	12:01:43	103.678
048	12:01:44	104.207
049	12:01:44	104.818
050	12:01:45	105.755
051	12:01:46	106.000
052	12:01:46	106.521
053	12:01:46	106.679
054	12:01:47	107.515
055	12:01:48	108.975
056	12:01:50	110.022
057	12:01:50	110.550
058	12:01:53	113.155
059	12:01:53	113.846
060	12:01:55	115.455
061	12:01:56	116.861
062	12:01:57	117.208
063	12:01:59	119.544
064	12:02:02	122.044
065	12:02:07	127.755
066	12:02:08	128.300
067	12:02:08	128.843
068	12:02:09	129.320
069	12:02:11	131.129
070	12:02:14	134.845
071	12:02:15	135.394
072	12:02:15	135.499
073	12:02:21	141.205
074	12:02:23	143.675
075	12:02:24	144.138
076	12:02:24	144.508
077	12:02:25	145.704
078	12:02:26	146.225
079	12:02:26	146.875
080	12:02:27	147.276
081	12:02:30	150.333
082	12:02:34	154.531
083	12:02:35	155.450
084	12:02:37	157.537
085	12:02:38	158.102
086	12:02:40	160.739
087	12:02:46	166.542
088	12:02:48	168.027
089	12:02:48	168.124
090	12:02:49	169.514
091	12:02:55	175.929
092	12:02:56	176.699
093	12:03:04	184.307
094	12:03:11	191.444
095	12:03:13	193.184
096	12:03:14	194.619
097	12:03:14	194.731
098	12:03:15	195.068
099	12:03:20	200.351
100	12:03:20	200.532
101	12:03:22	202.351
102	12:03:23	203.243
103	12:03:23	203.338
104	12:03:24	204.855
105	12:03:25	205.122
106	12:03:25	205.582
107	12:03:29	209.669
108	12:03:30	210.592
109	12:03:31	211.309
110	12:03:31	211.332
111	12:03:36	216.131
112	12:03:36	216.628
113	12:03:36	216.655
114	12:03:37	217.039
115	12:03:40	220.408
116	12:03:42	222.006
117	12:03:43	223.234
118	12:03:43	223.345
119	12:03:48	228.242
120	12:03:50	230.363
121	12:03:54	234.796
122	12:03:56	236.019
123	12:03:56	236.407
124	12:04:03	243.466
125	12:04:04	244.570
126	12:04:04	244.980
127	12:04:10	250.198
128	12:04:12	252.590
129	12:04:21	261.843
130	12:04:22	262.083
131	12:04:27	267.378
132	12:04:29	269.438
133	12:04:29	269.978
134	12:04:30	270.104
135	12:04:30	270.776
136	12:04:32	272.376
137	12:04:35	275.518
138	12:04:35	275.939
139	12:04:39	279.161
140	12:04:40	280.860
141	12:04:46	286.688
142	12:04:50	290.602
143	12:04:51	291.147
144	12:04:51	291.745
145	12:04:52	292.665
146	12:04:55	295.872
147	12:04:55	295.997
148	12:04:56	296.838
149	12:04:56	296.972
150	12:04:57	297.196
151	12:05:01	301.906
152	12:05:04	304.478
153	12:05:05	305.068
154	12:05:09	309.742
155	12:05:10	310.204
156	12:05:11	311.136
157	12:05:12	312.141
158	12:05:14	314.021
159	12:05:19	319.816
160	12:05:21	321.165
161	12:05:28	328.717
162	12:05:30	330.264
163	12:05:32	332.071
164	12:05:40	340.164
165	12:05:40	340.652
166	12:05:40	340.816
167	12:05:44	344.827
168	12:05:45	345.638
169	12:05:45	345.828
170	12:05:50	350.986
171	12:05:54	354.754
172	12:05:55	355.192
173	12:05:56	356.986
174	12:06:00	360.064
175	12:06:02	362.190
176	12:06:03	363.277
177	12:06:04	364.220
178	12:06:06	366.549
179	12:06:08	368.242
180	12:06:12	372.968
181	12:06:13	373.646
182	12:06:14	374.473
183	12:06:14	374.846
184	12:06:16	376.588
185	12:06:18	378.140
186	12:06:18	378.493
187	12:06:20	380.946
188	12:06:24	384.324
189	12:06:25	385.858
190	12:06:26	386.991
191	12:06:28	388.255
192	12:06:35	395.672
193	12:06:37	397.272
194	12:06:38	398.540
195	12:06:40	400.255
196	12:06:41	401.015
197	12:06:43	403.203
198	12:06:43	403.500
199	12:06:43	403.522
200	12:06:43	403.835
201	12:06:45	405.170
202	12:06:49	409.153
203	12:06:50	410.230
204	12:06:50	410.654
205	12:06:51	411.420
206	12:06:51	411.616
207	12:06:52	412.721
208	12:06:53	413.370
209	12:06:54	414.777
210	12:06:56	416.314
211	12:07:03	423.934
212	12:07:07	427.173
213	12:07:10	430.084
214	12:07:12	432.315
215	12:07:12	432.912
216	12:07:13	433.293
217	12:07:14	434.045
218	12:07:17	437.991
219	12:07:19	439.305
220	12:07:19	439.659
221	12:07:21	441.342
222	12:07:28	448.969
223	12:07:33	453.779
224	12:07:34	454.264
225	12:07:34	454.862
226	12:07:37	457.907
227	12:07:37	457.911
228	12:07:38	458.013
229	12:07:39	459.652
230	12:07:40	460.219
231	12:07:42	462.417
232	12:07:43	463.262
233	12:07:48	468.045
234	12:07:51	471.452
235	12:07:51	471.626
236	12:07:51	471.745
237	12:07:56	476.926
238	12:07:56	476.936
239	12:07:58	478.469
240	12:08:02	482.272
241	12:08:04	484.996
242	12:08:09	489.510
243	12:08:09	489.819
244	12:08:10	490.365
245	12:08:14	494.254
246	12:08:14	494.391
247	12:08:15	495.098
248	12:08:16	496.384
249	12:08:17	497.193
250	12:08:24	504.251
251	12:08:31	511.814
252	12:08:34	514.560
253	12:08:34	514.617
254	12:08:35	515.096
255	12:08:42	522.786
256	12:08:43	523.040
257	12:08:43	523.273
258	12:08:43	523.633
259	12:08:44	524.725
260	12:08:46	526.661
261	12:08:51	531.128
262	12:08:51	531.441
263	12:08:53	533.562
264	12:08:53	533.984
265	12:08:55	535.986
266	12:08:59	539.997
267	12:09:07	547.558
268	12:09:09	549.505
269	12:09:11	551.101
270	12:09:11	551.193
271	12:09:11	551.870
272	12:09:12	552.711
273	12:09:17	557.911
274	12:09:17	557.958
275	12:09:25	565.039
276	12:09:28	568.050
277	12:09:30	570.279
278	12:09:33	573.928
279	12:09:33	573.985
280	12:09:34	574.341
281	12:09:35	575.071
282	12:09:36	576.866
283	12:09:38	578.392
284	12:09:38	578.428
285	12:09:41	581.143
286	12:09:41	581.148
287	12:09:41	581.475
288	12:09:41	581.593
289	12:09:44	584.646
290	12:09:48	588.380
291	12:09:49	589.697
292	12:09:49	589.859
293	12:09:51	591.683
294	12:09:53	593.056
295	12:09:54	594.759
296	12:09:55	595.752
297	12:10:00	600.931
298	12:10:00	600.962
299	12:10:05	605.542
300	12:10:07	607.175
301	12:10:07	607.218
302	12:10:07	607.595
303	12:10:09	609.617
304	12:10:11	611.630
305	12:10:14	614.920
306	12:10:16	616.252
307	12:10:23	623.107
308	12:10:26	626.267
309	12:10:30	630.529
310	12:10:33	633.189
311	12:10:34	634.912
312	12:10:35	635.024
313	12:10:36	636.063
314	12:10:37	637.436
315	12:10:38	638.399
316	12:10:44	644.059
317	12:10:44	644.201
318	12:10:44	644.455
319	12:10:48	648.796
320	12:10:49	649.316
321	12:10:50	650.998
322	12:10:51	651.137
323	12:10:52	652.085
324	12:10:53	653.188
325	12:10:53	653.681
326	12:10:57	657.277
327	12:10:58	658.521
328	12:10:59	659.585
329	12:11:00	660.716
330	12:11:02	662.656
331	12:11:03	663.094
332	12:11:05	665.239
333	12:11:12	672.214
334	12:11:14	674.373
335	12:11:15	675.047
336	12:11:16	676.521
337	12:11:21	681.012
338	12:11:22	682.437
339	12:11:24	684.051
340	12:11:26	686.364
341	12:11:26	686.954
342	12:11:29	689.727
343	12:11:40	700.136
344	12:11:40	700.784
345	12:11:42	702.312
346	12:11:43	703.370
347	12:11:44	704.375
348	12:11:44	704.682
349	12:11:48	708.816
350	12:12:01	721.076
351	12:12:02	722.878
352	12:12:05	725.879
353	12:12:06	726.050
354	12:12:06	726.799
355	12:12:06	726.845
356	12:12:09	729.220
357	12:12:10	730.008
358	12:12:10	730.595
359	12:12:11	731.049
360	12:12:12	732.551
361	12:12:13	733.315
362	12:12:14	734.882
363	12:12:15	735.876
364	12:12:19	739.760
365	12:12:22	742.058
366	12:12:24	744.695
367	12:12:26	746.219
368	12:12:28	748.691
369	12:12:28	748.732
370	12:12:28	748.892
371	12:12:29	749.164
372	12:12:32	752.759
373	12:12:39	759.345
374	12:12:41	761.700
375	12:12:43	763.202
376	12:12:43	763.652
377	12:12:44	764.486
378	12:12:44	764.604
379	12:12:46	766.356
380	12:12:49	769.660
381	12:12:50	770.290
382	12:12:50	770.847
383	12:12:51	771.722
384	12:12:53	773.850
385	12:12:56	776.309
386	12:12:56	776.962
387	12:13:10	790.136
388	12:13:13	793.318
389	12:13:15	795.694
390	12:13:19	799.623
391	12:13:21	801.839
392	12:13:23	803.801
393	12:13:24	804.136
394	12:13:24	804.268
395	12:13:25	805.863
396	12:13:25	805.870
397	12:13:28	808.408
398	12:13:34	814.037
399	12:13:37	817.935
400	12:13:39	819.549
401	12:13:41	821.789
402	12:13:44	824.834
403	12:13:48	828.938
404	12:13:49	829.700
405	12:13:51	831.606
406	12:13:53	833.021
407	12:13:55	835.170
408	12:13:55	835.426
409	12:14:03	843.468
410	12:14:09	849.199
411	12:14:10	850.058
412	12:14:10	850.866
413	12:14:11	851.073
414	12:14:15	855.432
415	12:14:16	856.399
416	12:14:16	856.955
417	12:14:20	860.226
418	12:14:22	862.085
419	12:14:22	862.618
420	12:14:22	862.804
421	12:14:23	863.310
422	12:14:29	869.566
423	12:14:31	871.615
424	12:14:34	874.446
425	12:14:36	876.102
426	12:14:37	877.688
427	12:14:38	878.727
428	12:14:39	879.703
429	12:14:40	880.304
430	12:14:41	881.007
431	12:14:41	881.624
432	12:14:43	883.226
433	12:14:43	883.377
434	12:14:44	884.496
435	12:14:45	885.270
436	12:14:46	886.168
437	12:14:46	886.293
438	12:14:47	887.143
439	12:14:51	891.326
440	12:14:53	893.567
441	12:14:55	895.610
442	12:15:00	900.101
443	12:15:01	901.409
444	12:15:03	903.900
445	12:15:04	904.252
446	12:15:05	905.254
447	12:15:05	905.833
448	12:15:08	908.327
449	12:15:10	910.485
450	12:15:11	911.343
451	12:15:12	912.520
452	12:15:15	915.085
453	12:15:16	916.925
454	12:15:27	927.496
455	12:15:28	928.702
456	12:15:29	929.892
457	12:15:31	931.738
458	12:15:35	935.612
459	12:15:36	936.156
460	12:15:50	950.950
461	12:15:51	951.454
462	12:15:51	951.796
463	12:15:52	952.765
464	12:15:54	954.497
465	12:16:05	965.365
466	12:16:06	966.326
467	12:16:08	968.538
468	12:16:10	970.190
469	12:16:15	975.725
470	12:16:16	976.697
471	12:16:17	977.179
472	12:16:17	977.246
473	12:16:20	980.317
474	12:16:21	981.171
475	12:16:25	985.811
476	12:16:28	988.203
477	12:16:28	988.663
478	12:16:29	989.752
479	12:16:33	993.571
480	12:16:33	993.890
481	12:16:34	994.303
482	12:16:34	994.768
483	12:16:35	995.536
484	12:16:38	998.107
485	12:16:40	1000.747
486	12:16:41	1001.371
487	12:16:42	1002.407
488	12:16:45	1005.151
489	12:16:49	1009.944
490	12:16:51	1011.371
491	12:16:52	1012.736
492	12:16:54	1014.431
493	12:16:54	1014.684
494	12:16:58	1018.532
495	12:16:59	1019.250
496	12:17:03	1023.674
497	12:17:04	1024.552
498	12:17:06	1026.752
499	12:17:10	1030.323
500	12:17:13	1033.925
501	12:17:20	1040.359
502	12:17:21	1041.357
503	12:17:22	1042.847
504	12:17:26	1046.323
505	12:17:26	1046.744
506	12:17:27	1047.726
507	12:17:28	1048.112
508	12:17:30	1050.440
509	12:17:32	1052.574
510	12:17:33	1053.338
511	12:17:33	1053.587
512	12:17:34	1054.620
513	12:17:35	1055.573
514	12:17:36	1056.952
515	12:17:38	1058.159
516	12:17:41	1061.659
517	12:17:46	1066.424
518	12:17:47	1067.292
519	12:17:52	1072.136
520	12:17:52	1072.192
521	12:17:53	1073.949
522	12:17:55	1075.805
523	12:17:56	1076.161
524	12:17:56	1076.977
525	12:17:59	1079.122
526	12:17:59	1079.279
527	12:17:59	1079.633
528	12:18:03	1083.445
529	12:18:04	1084.949
530	12:18:08	1088.416
531	12:18:09	1089.020
532	12:18:09	1089.296
533	12:18:16	1096.450
534	12:18:16	1096.558
535	12:18:18	1098.007
536	12:18:21	1101.334
537	12:18:23	1103.728
538	12:18:25	1105.258
539	12:18:28	1108.016
540	12:18:28	1108.967
541	12:18:29	1109.178
542	12:18:30	1110.176
543	12:18:31	1111.518
544	12:18:34	1114.136
545	12:18:35	1115.581
546	12:18:39	1119.832
547	12:18:39	1119.914
548	12:18:40	1120.039
549	12:18:42	1122.594
550	12:18:43	1123.318
551	12:18:44	1124.386
552	12:18:45	1125.975
553	12:18:49	1129.632
554	12:18:50	1130.899
555	12:18:55	1135.462
556	12:18:57	1137.052
557	12:18:57	1137.290
558	12:19:09	1149.336
559	12:19:10	1150.757
560	12:19:11	1151.895
561	12:19:13	1153.023
562	12:19:14	1154.415
563	12:19:15	1155.793
564	12:19:20	1160.177
565	12:19:22	1162.866
566	12:19:22	1162.927
567	12:19:24	1164.405
568	12:19:25	1165.175
569	12:19:27	1167.815
570	12:19:28	1168.476
571	12:19:34	1174.440
572	12:19:34	1174.790
573	12:19:36	1176.258
574	12:19:41	1181.164
575	12:19:41	1181.449
576	12:19:41	1181.734
577	12:19:41	1181.957
578	12:19:45	1185.548
579	12:19:46	1186.278
580	12:19:46	1186.455
581	12:19:49	1189.198
582	12:19:51	1191.040
583	12:19:51	1191.101
584	12:19:53	1193.887
585	12:19:54	1194.840
586	12:19:55	1195.013
587	12:19:59	1199.469
588	12:20:02	1202.416
589	12:20:03	1203.505
590	12:20:03	1203.874
591	12:20:04	1204.807
592	12:20:06	1206.031
593	12:20:06	1206.882
594	12:20:10	1210.252
595	12:20:11	1211.626
596	12:20:12	1212.225
597	12:20:13	1213.596
598	12:20:16	1216.731
599	12:20:16	1216.826
600	12:20:17	1217.922
601	12:20:19	1219.597
602	12:20:20	1220.563
603	12:20:23	1223.275
604	12:20:23	1223.893
605	12:20:24	1224.539
606	12:20:28	1228.560
607	12:20:33	1233.351
608	12:20:34	1234.710
609	12:20:36	1236.543
610	12:20:40	1240.821
611	12:20:43	1243.181
612	12:20:43	1243.822
613	12:20:49	1249.923
614	12:20:53	1253.642
615	12:21:00	1260.185
616	12:21:00	1260.953
617	12:21:02	1262.527
618	12:21:03	1263.069
619	12:21:04	1264.470
620	12:21:08	1268.747
621	12:21:08	1268.844
622	12:21:09	1269.141
623	12:21:09	1269.399
624	12:21:11	1271.137
625	12:21:12	1272.533
626	12:21:13	1273.697
627	12:21:15	1275.953
628	12:21:16	1276.057
629	12:21:16	1276.610
630	12:21:16	1276.998
631	12:21:17	1277.057
632	12:21:20	1281.000
633	12:21:21	1281.814
634	12:21:26	1286.332
635	12:21:26	1286.834
636	12:21:29	1289.024
637	12:21:32	1292.704
638	12:21:33	1293.932
639	12:21:34	1294.117
640	12:21:35	1295.242
641	12:21:38	1298.876
642	12:21:40	1300.563
643	12:21:43	1303.780
644	12:21:45	1305.383
645	12:21:49	1309.616
646	12:21:50	1310.038
647	12:21:52	1312.142
648	12:21:59	1319.430
649	12:21:59	1319.889
650	12:22:01	1321.076
651	12:22:03	1323.051
652	12:22:06	1326.941
653	12:22:08	1328.746
654	12:22:12	1332.403
655	12:22:12	1332.500
656	12:22:12	1332.580
657	12:22:13	1333.595
658	12:22:14	1334.877
659	12:22:17	1337.540
660	12:22:18	1338.727
661	12:22:21	1341.793
662	12:22:24	1344.292
663	12:22:28	1348.665
664	12:22:31	1351.277
665	12:22:34	1354.453
666	12:22:40	1360.956
667	12:22:44	1364.966
668	12:22:47	1367.499
669	12:22:48	1368.163
670	12:22:49	1369.131
671	12:22:52	1372.572
672	12:22:57	1377.648
673	12:22:58	1378.215
674	12:22:58	1378.627
675	12:22:58	1378.767
676	12:23:06	1386.099
677	12:23:07	1387.721
678	12:23:09	1389.345
679	12:23:11	1391.633
680	12:23:11	1391.708
681	12:23:12	1392.702
682	12:23:14	1394.632
683	12:23:18	1398.066
684	12:23:18	1398.741
685	12:23:19	1399.078
686	12:23:21	1401.648
687	12:23:24	1404.134
688	12:23:24	1404.439
689	12:23:28	1408.695
690	12:23:28	1408.732
691	12:23:29	1409.219
692	12:23:30	1410.471
693	12:23:32	1412.024
694	12:23:34	1414.378
695	12:23:35	1415.063
696	12:23:39	1419.668
697	12:23:43	1423.500
698	12:23:44	1424.360
699	12:23:45	1425.861
700	12:23:47	1427.530
701	12:23:48	1428.907
702	12:23:52	1432.334
703	12:23:53	1433.206
704	12:23:55	1435.393
705	12:23:58	1438.615
706	12:23:59	1439.175
707	12:23:59	1439.657
708	12:23:59	1439.803
709	12:24:00	1440.174
710	12:24:01	1441.810
711	12:24:02	1442.967
712	12:24:05	1445.568
713	12:24:07	1447.929
714	12:24:09	1449.150
715	12:24:09	1449.535
716	12:24:11	1451.639
717	12:24:12	1452.744
718	12:24:14	1454.775
719	12:24:14	1454.852
720	12:24:16	1456.268
721	12:24:23	1463.629
722	12:24:25	1465.216
723	12:24:28	1468.545
724	12:24:28	1468.902
725	12:24:29	1469.061
726	12:24:36	1476.912
727	12:24:39	1479.246
728	12:24:39	1479.703
729	12:24:43	1483.064
730	12:24:45	1485.787
731	12:24:46	1486.221
732	12:24:46	1486.885
733	12:24:47	1487.318
734	12:24:47	1487.743
735	12:24:59	1499.324
736	12:24:59	1499.769
737	12:25:02	1502.294
738	12:25:04	1504.714
739	12:25:05	1505.815
740	12:25:10	1510.920
741	12:25:12	1512.273
742	12:25:12	1512.745
743	12:25:14	1514.186
744	12:25:14	1514.685
745	12:25:15	1515.674
746	12:25:17	1517.673
747	12:25:23	1523.454
748	12:25:24	1524.291
749	12:25:25	1525.922
750	12:25:27	1527.156
751	12:25:27	1527.492
752	12:25:27	1527.614
753	12:25:28	1528.831
754	12:25:28	1528.834
755	12:25:29	1529.947
756	12:25:31	1531.803
757	12:25:32	1532.859
758	12:25:34	1534.669
759	12:25:36	1536.500
760	12:25:37	1537.394
761	12:25:38	1538.439
762	12:25:41	1541.460
763	12:25:42	1542.767
764	12:25:45	1545.721
765	12:25:47	1547.694
766	12:25:49	1549.944
767	12:25:53	1553.670
768	12:25:56	1556.594
769	12:26:01	1561.474
770	12:26:07	1567.113
771	12:26:07	1567.771
772	12:26:24	1584.836
773	12:26:24	1584.928
774	12:26:25	1585.828
775	12:26:29	1589.685
776	12:26:30	1590.872
777	12:26:31	1591.733
778	12:26:34	1594.085
779	12:26:39	1599.003
780	12:26:40	1600.149
781	12:26:43	1603.165
782	12:26:44	1604.473
783	12:26:53	1613.301
784	12:26:56	1616.189
785	12:26:56	1616.587
786	12:26:58	1618.600
787	12:27:10	1630.634
788	12:27:12	1632.301
789	12:27:12	1632.404
790	12:27:12	1632.449
791	12:27:14	1634.455
792	12:27:16	1636.561
793	12:27:18	1638.144
794	12:27:21	1641.707
795	12:27:25	1645.832
796	12:27:26	1646.895
797	12:27:27	1647.059
798	12:27:28	1648.279
799	12:27:28	1648.828
800	12:27:34	1654.283
